trajectory_idx,fitted_W,fitted_D,v0,direction,r2,rmse,model_type,success
34,0.5706227388581526,3.884934688234039,0.67,2,-3.34825834461484,0.21227535724833868,SAM,True
35,0.2752019033064043,3.571285545445651,1.22,2,-1926.9610087467959,0.4234159824609416,SAM,True
36,0.21321198441615366,2.0000000000000004,1.2,1,-3.976163862202209,0.25122149273014643,SAM,True
37,0.39136433945300736,3.802399463187042,0.87,2,-25.879915565334585,0.2699550923470653,SAM,True
38,0.243123238714576,3.8310821992553503,0.55,1,-53.48552765708511,0.18028834232725816,SAM,True
39,0.23652778904794922,3.6054420441063098,0.88,2,-398.84610164160955,0.3182530691239852,SAM,True
40,0.99960531312814,3.9165310492954357,1.32,2,-6.689098690592617,0.42612979299491754,SAM,True
41,0.23563999748152328,3.7015286281069866,0.7,1,-176.02636703576263,0.23400005467484777,SAM,True
42,0.05829956645898461,2.602605887021828,0.41,2,-1.8535991143848745,0.09946800845211823,SAM,True
43,0.10087645646241597,2.0000000000000004,0.75,1,-10.378485971190193,0.14417268476632944,SAM,True
44,0.05366287577489108,2.0000000000000004,0.55,1,-26.416145995053803,0.11639924909249044,SAM,True
45,0.12447544567441905,2.0000000000000004,0.85,1,-9.657030681551147,0.17103668969217653,SAM,True
46,0.6162780819612989,4.169246210662684,0.71,1,-4.961084412165355,0.21512263067331483,SAM,True
47,0.11810185157059284,2.559200303268563,1.02,2,-4.457499297401294,0.2445259958107753,SAM,True
48,0.4431533736888898,2.760918208323277,0.74,1,0.7034165222976471,0.1557679221418939,SAM,True
49,0.8018958325027465,3.7082185119286253,1.11,2,-3.327631214977232,0.36051348650308923,SAM,True
50,0.05406181895043789,2.0000000000000004,0.62,2,-26.52117917535977,0.13863509905108537,SAM,True
51,0.2114087993277754,2.0000000000000004,1.18,1,-3.5942363947973766,0.22302086410650268,SAM,True
52,0.4338391044557501,2.4378925458174963,0.88,1,0.592588733164005,0.18485028473003295,SAM,True
53,0.26576672304811155,3.4175276888185127,0.97,2,-19.195015067282334,0.28942128730610517,SAM,True
54,0.7438174794627356,3.9630109015592483,0.98,2,-7.607470762672527,0.3066123610827519,SAM,True
55,0.28015197743415976,3.5613409988451186,1.16,2,-591.3984599395025,0.4180330390023661,SAM,True
56,0.12590344214397525,2.0000000000000004,0.94,2,-9.720832726328958,0.19157799348730958,SAM,True
57,0.21069867539825465,3.570716604431539,0.86,2,-1036.0263529107146,0.2960390127744729,SAM,True
58,0.3202899809259772,3.8324901478993114,0.57,1,-16.684169309927608,0.2015085164519936,SAM,True
59,0.15288529305793652,3.518081103439411,0.67,2,-490.39146556618147,0.23184760602232798,SAM,True
60,0.312041058264413,3.622387526437166,0.94,2,-63.54421743425881,0.2878842770181896,SAM,True
61,0.2873898710592939,3.6801614529202014,0.93,2,-202.8716547431089,0.338523700570062,SAM,True
62,0.25212854846852084,3.6059526225818277,0.83,2,-162.18062035688507,0.29903675351965203,SAM,True
63,0.22265776049726058,3.581375567793744,0.94,1,-779.0498442208357,0.32101773303045755,SAM,True
64,0.3899133790839531,3.592772090085847,1.4,2,-239.7906187206455,0.5078041763259992,SAM,True
65,0.6782669860788931,3.6402115116695266,0.99,1,-3.5116814834823327,0.34437979504600613,SAM,True
66,0.10155314662538929,2.6559549535946396,0.71,2,-2.7085119276477188,0.15831770922634328,SAM,True
67,0.18081443459755264,3.5599724498299627,0.73,2,-864.3013658857293,0.25502166704021717,SAM,True
68,0.25992393302280176,3.642997236008841,0.98,1,-585.5184384893857,0.3564183336928898,SAM,True
69,1.3115149231791072,3.922438969510151,1.21,2,-0.7952815047649244,0.3514224748308865,SAM,True
70,0.08133008451371466,2.0000000000000004,1.01,1,-67.96071313707654,0.21503220169440013,SAM,True
71,0.35651097410080507,2.0000000000000004,0.94,1,0.3256091675490804,0.17558440935352715,SAM,True
72,0.18660986114849726,3.5775922752770954,0.78,1,-786.5434181913745,0.272819956112574,SAM,True
73,0.47584251043038295,3.74487067725486,1.07,2,-55.48884952023879,0.3656432477183535,SAM,True
74,0.24275759161765148,3.6472801771730556,0.91,1,-981.0966551654848,0.3209856072994725,SAM,True
75,0.7932734706867696,4.021285701864284,1.14,2,-16.74859439875985,0.32955902535096077,SAM,True
76,0.48908911322207266,3.8881652306655754,1.0,2,-13.099381000774672,0.26037995219502796,SAM,True
77,0.17673558437968329,2.0000000000000004,0.82,2,-1.3155994861913256,0.15928300026810466,SAM,True
78,0.08802718013263386,2.0000000000000004,1.1,2,-117.78528948031102,0.2339476650470102,SAM,True
79,0.9752551973398045,4.541221142093546,0.75,1,0.23779871774535222,0.10946295960555448,SAM,True
80,0.23111400820101377,3.5102206831354774,1.15,1,-958.8443335282957,0.4057966163734174,SAM,True
81,0.13889230329144153,2.0000000000000004,1.2,1,-17.494276201543055,0.24137093677378157,SAM,True
82,0.7740594674536471,4.028108557426364,0.92,1,-5.2717708968637345,0.28483735396999443,SAM,True
83,0.09545971363919308,2.0000000000000004,0.91,1,-16.645338885923728,0.18390677885710005,SAM,True
84,0.18652785243961742,3.581749959231477,0.77,2,-752.8611561015477,0.2700667822091876,SAM,True
85,0.5528492016302016,3.902290099242941,0.78,2,-9.351264582126278,0.24426017450465132,SAM,True
86,0.307191375257415,3.744035536870693,0.9,1,-169.77562101559946,0.3070311756167619,SAM,True
87,0.326989739628773,3.6829567620423864,0.92,2,-194.74234790843187,0.31693397301755294,SAM,True
88,0.3882656788306088,3.6234905167103437,1.13,2,-90.7952187925556,0.3994430841765425,SAM,True
89,0.1913085093058066,3.483315099393905,0.75,2,-57.9172529771716,0.24390436548692596,SAM,True
90,0.24032886400221604,2.0000000000000004,0.88,2,-0.18381307322094131,0.17509456546431806,SAM,True
91,0.0663282145740357,2.0000000000000004,0.62,1,-24.62663561638612,0.1345184882277764,SAM,True
92,0.11980068475971231,2.0000000000000004,1.07,2,-17.30137468666007,0.2307823164789089,SAM,True
93,0.10239815343994235,2.521906811776978,1.43,2,-8.600488402922174,0.37098143547998014,SAM,True
94,0.2384618153394035,3.7280515097042137,0.78,1,-108.07785333659159,0.25341583642684673,SAM,True
95,0.558732688336648,3.8701634491716894,1.34,2,-44.1842535574124,0.4176662626090117,SAM,True
96,0.23230663759592557,2.4843804716770115,0.96,1,-0.5400051518978684,0.21620932307505106,SAM,True
97,0.3749560847429706,3.6535730313087433,1.21,2,-403.6901420088745,0.4101285293960524,SAM,True
98,1.065794206297366,4.148513534959353,0.78,1,-0.03828397525057747,0.2096190265726025,SAM,True
99,0.2301950490043395,2.0000000000000004,0.96,1,-1.1768738686067337,0.18439102129795099,SAM,True
100,0.30602487055835953,3.4549208200568775,1.3,2,-167.34506489869796,0.44116370315341413,SAM,True
101,0.29089741369618916,3.623698231591754,1.0,2,-632.0987927735639,0.33516719676862977,SAM,True
102,0.6468034767636541,4.183000470433398,0.67,2,-3.2582856342350874,0.18626999583332654,SAM,True
103,0.528033018487275,3.648787217073696,1.51,1,-93.73860990927625,0.5381236732040271,SAM,True
104,0.8417859689438785,4.2595187619993435,0.84,1,-2.7323414777661057,0.22335648282974008,SAM,True
105,1.211943584148992,4.619464532568014,1.0,1,-0.4496560551780797,0.22274971557068787,SAM,True
106,0.22833838908576487,3.6127689503908917,0.68,2,-105.0441846099342,0.23885512621701172,SAM,True
107,0.848166146056825,3.9820433254496943,1.22,2,-10.914974572767647,0.40454181755770974,SAM,True
108,0.584967907049481,3.808812324624096,1.27,1,-100.58999634687818,0.41348134268927395,SAM,True
109,0.4380820905019244,3.696679950039345,0.92,1,-33.15467748384263,0.305691343671674,SAM,True
110,0.2866148722932505,3.78684877027815,0.71,1,-142.93458282688292,0.23083141730857132,SAM,True
111,0.3245208147434082,2.639575706939838,0.93,1,0.2543737330009195,0.21468397712788778,SAM,True
112,0.21820182718468764,3.646364503334925,0.75,2,-225.76723145762892,0.2505151318900693,SAM,True
0,0.5328823270048568,3.967713064265515,1.03,1,-22.461290908574792,0.36283667564272976,SAM,True
1,0.29140170515686264,4.157302865324643,0.5,1,-5.5326987195519814,0.1339540600651186,SAM,True
2,0.28822540941162256,3.6049009351253436,1.14,2,-2347.9028259657016,0.39718045494693793,SAM,True
3,0.2941733620795997,3.7178279321572316,0.83,2,-198.26964972724414,0.2863067639993843,SAM,True
4,0.2727160801367229,3.6066638679329994,0.79,1,-67.12145191339336,0.28370686054938654,SAM,True
5,0.2972879007445547,3.6539445927475955,0.98,1,-188.70089116660137,0.3361449669628781,SAM,True
6,0.98718780394432,3.9155176184229314,1.06,1,-2.048042524327321,0.3683703978792412,SAM,True
7,0.41940864550172796,4.123264468174205,0.73,1,-11.110445952729801,0.22869627993990596,SAM,True
8,0.29137202351832014,3.700758381181731,0.85,2,-34.27820541846081,0.24670502855869259,SAM,True
9,0.06682880165162103,2.0000000000000004,0.87,2,-99.30150236827902,0.1857517612694102,SAM,True
10,0.5347964741694677,3.71139320953885,0.85,2,-6.554008573582502,0.2978347092570098,SAM,True
11,0.20667260424602268,2.0000000000000004,0.85,2,-1.2282492521915036,0.16800201253317393,SAM,True
12,0.7292327227547097,3.6599013717305477,0.88,2,-1.5897111545213147,0.27542317027927143,SAM,True
13,0.5355541628046907,3.9517492473589018,0.66,1,-4.990125906122372,0.20123173096093022,SAM,True
14,0.07540742988414943,2.00000000001681,0.51,1,-4.801857208991812,0.10543937009152711,SAM,True
15,0.3480607617909741,3.681597109649896,1.15,2,-589.4019211095691,0.40384728139150255,SAM,True
16,0.5919390685815824,4.127113213722333,0.68,1,-5.680598873597612,0.19367488048665712,SAM,True
17,0.6069269594947428,2.762920055164974,1.02,2,0.642138509509278,0.2526064337950795,SAM,True
18,0.5123933590099604,4.042972790065409,0.9,2,-18.074036865850697,0.27873726895777373,SAM,True
19,0.4370294581240742,3.9088121335714043,0.72,2,-21.773982105610003,0.2329556818351489,SAM,True
20,0.8743700630523853,2.3484923740443726,1.06,2,0.8496986861529705,0.21716073937707683,SAM,True
21,0.38627658207441873,3.8536272743567634,0.72,2,-33.70164141077547,0.24163165912198636,SAM,True
22,0.13341484949341045,2.4430625443634186,0.96,2,-4.8342372012660615,0.22965150199956638,SAM,True
23,0.42516851895304564,3.7080969925397396,0.9,1,-26.364545425094622,0.3125435832798596,SAM,True
24,0.5217929931514769,3.781435118650779,0.93,1,-14.389336299832843,0.33088094646083627,SAM,True
25,0.3719233489478542,3.7144739439639256,0.77,2,-7.169083538526397,0.2382794392573722,SAM,True
26,0.2754527239161555,3.6812274552700024,0.77,2,-94.8347252813719,0.2716817017475777,SAM,True
27,0.07232991106909631,2.0000000000000004,0.71,2,-28.38202742535005,0.14950711475991724,SAM,True
28,0.1270384528547106,3.6516696374419353,0.49,1,-228.5665670014254,0.16608647955475267,SAM,True
29,0.4527449613414886,3.688693799324688,1.15,1,-54.24023386901805,0.41912546249641314,SAM,True
30,0.4703688489417632,3.936727686388684,0.89,2,-21.243872657300493,0.33461965935583177,SAM,True
31,0.3620397604059446,2.0000000000000004,1.28,2,-0.8384155046648958,0.26303670449993705,SAM,True
32,0.29235224896335393,3.7374473731505184,0.7,1,-59.089857767809555,0.23407762795064255,SAM,True
33,0.09815090774471474,2.4295597409658427,0.87,2,-7.313798372368657,0.20798323365927604,SAM,True
34,0.0836209647440954,2.0000000000000004,0.68,2,-17.168603849797968,0.1432714449688536,SAM,True
35,0.2653818784414631,2.0000000000000004,1.17,1,-0.9152000469546291,0.2368655875713568,SAM,True
36,0.6727558147773329,3.774485239822609,1.08,2,-9.783443385498856,0.37224390143119684,SAM,True
37,0.1814286757705487,2.0000000000000004,1.26,2,-7.12010516891859,0.2545228363692063,SAM,True
38,0.22003902358628216,2.0000000000000004,1.02,1,-1.4913119619518058,0.1815498039132464,SAM,True
39,0.0990242346373366,2.7713987094240147,0.72,1,-1.2457623951780583,0.1867215097469076,SAM,True
40,0.23720648073702355,3.604900691978621,1.02,1,-720.8376561245468,0.3511676881097086,SAM,True
41,0.14955667523666955,2.086785844006953,0.61,1,-0.6084912217531551,0.09408255520184182,SAM,True
42,0.1134841349710964,2.395075815223602,1.05,1,-10.598717054603869,0.24250107489600456,SAM,True
43,0.3957238947232659,4.046823000116724,0.75,1,-12.678883725716679,0.22538268666530806,SAM,True
44,0.09822140016241823,2.0000000000000004,1.05,2,-54.57037492939066,0.2132523669908875,SAM,True
45,0.17201336268135956,3.6023059513257087,0.74,1,-483.89871944743146,0.2521890482212206,SAM,True
46,0.7300357983209633,3.944423125900344,0.93,1,-6.103656022720745,0.3029390386215832,SAM,True
47,0.08929273279574348,2.0000000000000004,0.95,1,-42.953274109436535,0.1985644605842872,SAM,True
48,0.24223297174878347,3.647226742378296,0.88,2,-244.21419934823172,0.2954759948556641,SAM,True
49,0.36620696099734984,3.7007989334845774,1.15,2,-185.43505237720578,0.38060482878845475,SAM,True
50,0.2910541242894404,3.82234427880316,0.73,1,-67.9939698359495,0.2585156067665821,SAM,True
51,0.8978467813049064,4.254312748204296,1.43,2,-2.7324931576985603,0.356460265485503,SAM,True
52,0.37331610782713287,3.753750596035855,0.85,1,-18.349611784658766,0.2612232128569477,SAM,True
53,0.16721990838065393,3.527487342691932,0.71,1,-488.97959714647374,0.24862788656142168,SAM,True
54,0.2756371976954242,2.4301740411353174,0.86,1,0.10697993476887757,0.18590505418816294,SAM,True
55,0.292486327722339,3.8770601024364395,0.67,1,-6.108049856513474,0.17276012741084962,SAM,True
56,0.25735596949189377,3.509877512302601,1.13,2,-217.84868912240654,0.39323821692073785,SAM,True
57,0.7321283008573131,4.345731468745706,0.8,1,-2.6979715900108205,0.21666148546167815,SAM,True
58,0.2846594983729245,3.673164357674768,1.02,2,-432.41171613765425,0.35683613618029414,SAM,True
59,0.4026053555277282,3.9090665036439254,0.85,1,-45.11001144400043,0.2878503885083552,SAM,True
60,1.0826949523520746,4.375386979455548,0.54,1,0.8886692391000032,0.0719617661761474,SAM,True
61,0.18166410849009887,2.030995576363344,1.13,2,-4.11264302530668,0.23057790508728965,SAM,True
62,0.16767559051605807,2.0000000000000004,1.36,2,-12.531467035148959,0.2837131464888731,SAM,True
63,0.6037833315518156,3.938046276784,0.98,2,-19.706854945235808,0.324164031320387,SAM,True
64,0.5982857205356765,3.8917086029144374,0.96,2,-28.727320050318983,0.26957138411968967,SAM,True
65,0.12508720489278619,2.0000000000000004,0.78,1,-8.522544725792823,0.1643611948059788,SAM,True
66,0.3152840936332079,3.6516726574469613,1.0,1,-116.90531987392382,0.3159707401903596,SAM,True
67,0.5992792701906015,4.15218200050091,0.57,1,-1.88986730667289,0.1344994682554665,SAM,True
68,0.6990440188995233,4.208964934479486,0.87,1,-3.4216136323968893,0.19521470870357255,SAM,True
69,0.16468776543505,2.5523971235839835,1.06,1,-2.4805216238713896,0.23245450783024907,SAM,True
70,0.9557946201680679,3.7440907116922006,1.31,2,-4.005981291155871,0.43864187337603866,SAM,True
71,1.0838299039342532,4.135054225225943,1.03,2,-1.6243454350776654,0.3240304876565535,SAM,True
72,0.04778446882553629,2.5406401728279993,0.77,2,-11.878379019324697,0.1973755216166818,SAM,True
73,0.2056304997076593,3.4725123405630445,0.87,1,-139.55891011305886,0.3084752446428072,SAM,True
74,0.2539600648557439,3.5972607117185706,0.95,2,-366.5181205512384,0.33868286139875314,SAM,True
75,0.4868386680224017,3.867437311550649,1.08,2,-62.79443068772306,0.35368790915136333,SAM,True
76,0.6700035386214325,3.7028043043122425,1.1,2,-6.8594135405818895,0.3943759259548846,SAM,True
77,0.13336772911042558,2.0000000000000004,1.01,1,-9.722294977136377,0.20690926337397575,SAM,True
78,0.4491812898441195,3.514567897345386,0.92,1,-8.026385256244613,0.3110572644082042,SAM,True
79,0.08308327593490081,2.0000000000000004,0.85,1,-25.97004783052487,0.187533843268367,SAM,True
80,0.24277421038812763,3.5588138281843076,0.68,1,-15.028777296629613,0.2053102974692297,SAM,True
81,0.7704729563983832,5.147839547306957,0.71,2,0.3448893018090001,0.14966039813908782,SAM,True
82,0.2895049106161397,2.556746812625508,1.17,2,-0.11261588152551316,0.25403258765440095,SAM,True
83,0.36699103185477494,3.7730299068419066,0.63,1,-16.64057615969971,0.2033822229259732,SAM,True
84,0.429594806422559,3.6998302668955714,1.31,2,-146.9017540230981,0.47820474276229563,SAM,True
85,0.4780368764671351,4.225832020877763,0.63,1,-3.742426618660841,0.2077489808633911,SAM,True
86,0.4995562523670152,4.0062305665460824,0.99,2,-17.20159272687146,0.2921347598251851,SAM,True
87,0.548407097999161,3.9038386000838434,0.98,1,-41.75641561827153,0.29817679469277714,SAM,True
88,0.08951261783614836,2.0000000000000004,0.75,2,-12.095878980965253,0.16220240711148276,SAM,True
89,0.44196644755842723,3.849504423133788,1.0,2,-75.64859687726567,0.33048048683149905,SAM,True
90,0.07341049553665231,2.0000000000000004,0.84,2,-75.73453850990037,0.18616225979669299,SAM,True
91,0.35694754899761455,3.6835955277276256,0.98,2,-99.01253818929855,0.30503715352362537,SAM,True
92,0.3349248214730224,3.7858456456175897,0.72,2,-51.34000263135306,0.2501972085118023,SAM,True
93,0.08545801475615494,2.0000000000000004,0.91,1,-39.87491987475276,0.20568211716425516,SAM,True
94,0.3816459665657032,3.8773939025891204,0.51,2,-5.133284656245593,0.1713326638161457,SAM,True
95,0.514435903876968,3.9933689443342897,0.85,1,-22.919920530335858,0.2607415481432558,SAM,True
96,0.6728889065917456,3.8099705844194487,1.24,1,-33.55386260333222,0.39976272010519864,SAM,True
97,0.07791693115307391,2.452245577509853,0.96,2,-12.20445978505894,0.23909813125958465,SAM,True
98,0.2072744396822064,3.641094619547985,0.55,2,-72.65550309831612,0.190588425430207,SAM,True
99,1.0353794212313785,3.8535042266881683,0.7,2,0.4727316289591281,0.194881010426925,SAM,True
100,0.29363444623428053,3.7026875413172635,0.72,1,-63.15471328665609,0.24587971777438905,SAM,True
101,0.8260879719617757,3.8501184908858885,1.06,1,-4.350566969969993,0.3233925950874574,SAM,True
102,0.42090774865461306,3.792517043869151,1.06,2,-76.01434283366704,0.38048757077636447,SAM,True
103,0.461383746837995,3.725768612969221,1.04,2,-55.03832733154508,0.3455288942521741,SAM,True
104,0.22575702024487349,3.6378589012126326,0.83,2,-966.6727586187312,0.29419152185414643,SAM,True
105,0.2986813995128717,3.6881327007288838,0.86,2,-156.8288601335334,0.306750693761255,SAM,True
106,0.21723439779206466,2.0000000000000004,0.92,2,-0.8326711500246595,0.1919324480614421,SAM,True
107,0.300807813672234,3.8491857305426023,0.8,1,-38.12734300056671,0.248697702941032,SAM,True
108,0.43348284429628275,3.6695910344672344,1.44,2,-396.45731482125547,0.5120339277320332,SAM,True
109,0.3708064062204936,3.68552540852141,0.71,1,-12.978898404300747,0.25760122259250207,SAM,True
110,0.36857726891407155,3.554446913769591,1.06,2,-38.980314387242274,0.3891311371797647,SAM,True
111,0.2578363988580432,3.629309719772091,0.88,2,-216.97179917738944,0.3203283073079182,SAM,True
112,1.000667628107556,3.6717820334740243,0.72,1,0.4727641217152917,0.2115419189533391,SAM,True
113,0.6983310430926581,3.695423697711712,0.86,2,-2.0502768496705492,0.2736817745854181,SAM,True
114,0.20947802503442453,2.0000000000000004,1.37,2,-5.123026148184021,0.28126182108321485,SAM,True
115,0.12226619959641598,2.0000000000000004,1.0,1,-11.06870843831474,0.21138854537407326,SAM,True
116,0.0753496586655347,2.0000000000000004,0.77,1,-24.882942754280773,0.17184929110475505,SAM,True
117,0.3117205847414689,3.8278081092329286,0.73,2,-79.94023216291907,0.2540442944004552,SAM,True
118,0.33003362270529923,3.7962834094259224,0.94,1,-91.44360038201991,0.3117673799255961,SAM,True
0,0.5873030436290019,3.95017122408379,0.9,2,-17.322954816872763,0.2591345166724572,SAM,True
1,1.0463844083211948,3.7356212355955747,1.45,2,-4.400888203727109,0.47945459472411794,SAM,True
2,0.5514333706607937,2.0000000000000004,0.84,1,0.856583071059987,0.12855355824614803,SAM,True
3,0.6762574647224161,3.9095339712894748,0.8,2,-3.430138755100759,0.2829432102699685,SAM,True
4,0.30652606739161775,3.7482964389878304,0.98,2,-119.12622026742757,0.3299005237375191,SAM,True
5,0.23150363571971902,3.5659924187373893,0.84,2,-209.03051443237365,0.3001577742969704,SAM,True
6,1.0305444543824351,4.1376793588594545,1.05,1,-2.9479472144374688,0.30674042587326805,SAM,True
7,0.40910505722449947,3.800896119245079,1.05,2,-86.68296543231658,0.37317182218108436,SAM,True
8,1.0162110008940073,3.992669236592264,0.98,1,-1.1281847176174646,0.2447310993136829,SAM,True
9,0.21206166534092188,2.5038341223071194,0.96,1,-0.7620266560769966,0.21479979030166937,SAM,True
10,0.31825462726466225,3.778909309503786,0.84,1,-53.22110231182698,0.26518817790097576,SAM,True
11,0.30419898563200803,3.725993034672599,0.82,2,-255.90503085408977,0.2697132338923028,SAM,True
12,0.6446074606116333,4.068863904294876,0.63,2,-1.9326662472879028,0.17590864659897612,SAM,True
13,0.6568827123620274,4.519213599494359,0.71,1,-1.545857093460357,0.17445654211879014,SAM,True
14,0.5558921721361632,3.578147537586621,1.48,1,-18.218913754384513,0.4262766173759768,SAM,True
15,0.9475047749007245,3.6821763758840036,1.41,2,-4.532994204481552,0.4819977128319402,SAM,True
16,0.15469766571464624,3.5587527030152484,0.59,2,-276.09316850677084,0.2115039506102265,SAM,True
17,1.25508687393639,4.105036814321062,0.94,1,0.07663684507078428,0.21273469483934715,SAM,True
18,0.28985188378537263,3.773005383393188,0.85,2,-113.73578728698477,0.2916907102060956,SAM,True
19,0.4074684935950155,2.5039621127281633,0.83,1,0.45331915187871796,0.17456077927377062,SAM,True
20,1.1849369972374217,4.636351270330982,0.79,2,0.5387782561946719,0.10561467120157549,SAM,True
21,0.7444325436134818,4.172783566318833,1.08,1,-9.38366058769381,0.3590388403715922,SAM,True
22,0.6229634552158159,3.718931660260206,1.28,2,-20.960802453439797,0.4616843370152217,SAM,True
23,0.34521056278780626,3.7426825766454854,0.68,1,-22.468211579376955,0.23681684883756246,SAM,True
24,0.5918473331273444,3.6900462754909085,0.65,1,-0.9205309597525522,0.19263566441430002,SAM,True
25,0.3111439541503069,3.5882004252167228,0.9,1,-55.59411399019265,0.32455389186251665,SAM,True
26,0.44800964307629076,3.677142262066685,1.19,2,-67.38432726657828,0.41770624601631046,SAM,True
27,0.05019811459343005,2.0000000000000004,0.65,1,-52.51802485661401,0.14507042460341424,SAM,True
28,0.46045247268767453,3.6706520316611644,1.14,2,-53.205045526733116,0.396956001776284,SAM,True
29,1.038806051886534,3.8955051428709235,1.3,1,-4.36417003533276,0.3259305692611872,SAM,True
30,0.38601008883976157,3.655205248444467,1.34,1,-367.2379334641178,0.4608843342308803,SAM,True
31,0.38476565203626506,4.017285475145987,0.72,1,-23.133049011342692,0.22889484354966363,SAM,True
32,0.2778915302315137,3.6910331656997104,0.92,1,-375.45786471625433,0.32466629347770487,SAM,True
33,0.05709882233378415,2.0000000000000004,0.68,2,-93.24021427779078,0.1380275397100092,SAM,True
34,0.13131340658184532,2.0000000000000004,1.07,1,-13.66075439156693,0.22420540051498566,SAM,True
35,0.4072127331176664,3.5947419569913563,1.23,1,-75.39587528021862,0.4398977018876558,SAM,True
36,0.511502045478672,3.9714151352656555,0.9,1,-24.523022483913195,0.27380845679785315,SAM,True
37,0.6515115087081271,3.9663004925036254,0.98,2,-17.039316407288613,0.2904475526144106,SAM,True
38,0.056846090929165996,2.0000000000000004,0.76,2,-65.61407940468887,0.16359972788488963,SAM,True
39,0.22346131368857858,2.4008042821494926,1.12,2,-3.54145780737631,0.26493061433703896,SAM,True
40,0.3993487844928298,3.876556512219531,0.91,1,-40.13296521017785,0.28097859011997156,SAM,True
41,0.22119893715056957,2.0000000000000004,0.71,1,-0.10418746607961826,0.14444088567546687,SAM,True
42,0.31897280957110385,3.6770349235421844,1.14,2,-112.91978124349616,0.3664712393978144,SAM,True
43,0.155324760691971,2.868118672024889,0.4,2,0.2011567121393525,0.07892738269423372,SAM,True
44,0.20954662589217699,3.616456343782224,0.85,1,-2125.122460534242,0.30250340609883053,SAM,True
45,0.26626310371998296,3.5841210982602236,0.73,2,-35.0087305877416,0.2678577155569371,SAM,True
46,0.4404751477198569,3.6251885408175344,1.57,2,-1309.917240064036,0.547414442544438,SAM,True
47,0.6753002016586421,3.817514133505872,1.28,1,-28.117938223759968,0.4119514568953348,SAM,True
48,0.3301219218114847,3.6218410765186153,1.04,1,-96.81943221675061,0.38484091928152486,SAM,True
49,0.44467320115182013,5.706766356310396,0.39,1,0.9005740405357155,0.04601684715884019,SAM,True
50,0.517099676406511,4.014695644976406,0.59,1,-4.0746464664122435,0.1655466066952868,SAM,True
51,0.4081713376252823,2.56676943111644,1.02,2,0.2837642365347445,0.2205732117157518,SAM,True
52,0.5180388790546134,3.8924929307324514,1.06,1,-54.15691207255923,0.3416919572211054,SAM,True
53,0.4798659844360911,3.668998336527804,1.32,2,-149.03684821624972,0.4476803787064877,SAM,True
54,0.34010179566106613,3.5997229599005314,1.08,1,-104.29743482540806,0.3398555711391802,SAM,True
55,0.21739527385805488,2.0000000000000004,0.75,2,-0.46703795536075354,0.143358557592948,SAM,True
56,0.11945632478255243,2.0000000000000004,0.95,1,-14.818200926455079,0.20308867477945688,SAM,True
57,0.23755579329667725,3.5174995203610626,1.04,2,-327.0518645895146,0.3641363524127135,SAM,True
58,0.3350108419284227,3.5860246128700863,0.97,2,-53.94126974190696,0.3432202293955299,SAM,True
59,0.17214119211723375,2.0000000000000004,0.98,2,-5.247930413544214,0.1982416006251202,SAM,True
60,0.29756434825776823,3.8680470412824977,0.53,1,-22.01449190051205,0.17880383544128836,SAM,True
61,0.5150055401320628,3.7149838910055326,0.97,2,-13.535440455064167,0.36323917602202344,SAM,True
62,0.4961884830554645,2.1075754317872937,0.78,1,0.8168868193600529,0.12341807362622514,SAM,True
63,0.30239111859652945,3.8545892605313297,0.68,2,-72.0673515316925,0.2235887994611284,SAM,True
64,0.055134327224290784,2.4987968490919554,0.92,1,-12.086223747975437,0.24362543582796825,SAM,True
65,0.3257324822742511,3.573054711222675,1.12,2,-131.05610639549838,0.39698165802883617,SAM,True
66,1.1735163055249966,5.586320545287292,1.05,1,0.8141019955403619,0.1409573082733582,SAM,True
67,0.21429122462560876,3.5238354786398016,0.95,2,-647.9370105375259,0.3379540114491984,SAM,True
68,0.40890225231300076,3.734686004424852,1.12,2,-80.0161306546949,0.3956495387204375,SAM,True
69,0.3097698764632822,3.8500478115395733,0.79,2,-58.72252755318176,0.25755930866442517,SAM,True
70,1.4032207907124363,4.114254399312543,1.08,2,-0.1741144870792144,0.28004409541530995,SAM,True
71,0.282486074223419,3.7252744632089563,0.92,2,-112.37480576054959,0.2990390911630676,SAM,True
72,0.10141906063494738,2.0000000000000004,0.9,2,-21.636916288928756,0.18533002847448787,SAM,True
73,0.06135052304937285,2.0000000000000004,0.76,2,-119.66598411988359,0.16439085681232135,SAM,True
74,0.23471664114885926,3.7139645217425246,0.59,2,-96.94434211539027,0.19845503119855532,SAM,True
75,0.2411452404438648,3.5365648776714655,1.08,1,-731.7121269308622,0.36960363762413073,SAM,True
76,0.13657451678968602,2.0000000000000004,0.88,1,-4.997449743579518,0.1918429310620027,SAM,True
77,0.2520744599101656,3.55194370783761,1.14,2,-1292.6562026497973,0.39875215844893724,SAM,True
78,0.3841239799585413,3.7738281666656865,1.14,2,-126.26789451815966,0.3887454034025914,SAM,True
79,0.2582509838705572,2.6836410766090113,1.03,2,-0.7173439729957847,0.1933383275924002,SAM,True
80,0.6120905662275997,3.8890485386731513,0.86,1,-9.838992772955425,0.25176661759701846,SAM,True
81,0.36103417755274436,3.7697823519483338,0.93,2,-71.21405650746263,0.3004408129267194,SAM,True
82,0.2552590322851562,3.582857462464672,1.09,2,-1664.1597780716502,0.38961001702858167,SAM,True
